product_category,customer_city,jumlah_terjual
industry_commerce_and_business,florianopolis,2
industry_commerce_and_business,foz do iguacu,1
industry_commerce_and_business,foz do iguacu,2
industry_commerce_and_business,sao goncalo,1
industry_commerce_and_business,sao goncalo,2
industry_commerce_and_business,belo horizonte,1
health_beauty,alagoinhas,1
health_beauty,jau,1
health_beauty,sao paulo,1
health_beauty,porto alegre,1
health_beauty,casimiro de abreu,1
health_beauty,manaus,1
health_beauty,sao pedro,1
health_beauty,sao jose dos campos,1
bed_bath_table,maringa,4
toys,camaqua,1
toys,camaqua,2
toys,sao paulo,1
health_beauty,sao paulo,1
bed_bath_table,sao bernardo do campo,1
health_beauty,sao paulo,1
home_appliances,sao miguel dos campos,1
home_appliances,londrina,1
construction_tools_construction,felixlandia,1
sports_leisure,juiz de fora,1
garden_tools,sao paulo,1
perfumery,rio de janeiro,1
perfumery,porto alegre,1
fashion_bags_accessories,ibirite,1
bed_bath_table,caieiras,1
bed_bath_table,guarulhos,1
home_confort,sao jose dos campos,1
bed_bath_table,parnamirim,1
bed_bath_table,parnamirim,2
bed_bath_table,taboao da serra,1
bed_bath_table,taboao da serra,2
bed_bath_table,curitiba,1
bed_bath_table,garrafao do norte,1
bed_bath_table,itajuba,1
bed_bath_table,rio de janeiro,1
bed_bath_table,rio de janeiro,1
bed_bath_table,dois corregos,1
bed_bath_table,rio de janeiro,1
bed_bath_table,itu,1
bed_bath_table,artur nogueira,1
bed_bath_table,conchas,1
bed_bath_table,rio de janeiro,1
bed_bath_table,sao paulo,1
bed_bath_table,seropedica,1
bed_bath_table,sao paulo,1
bed_bath_table,salvador,1
bed_bath_table,macae,1
bed_bath_table,simoes filho,2
bed_bath_table,sao luis,1
bed_bath_table,hidrolina,1
bed_bath_table,rio de janeiro,1
bed_bath_table,rio de janeiro,2
bed_bath_table,canoinhas,1
bed_bath_table,palhoca,1
bed_bath_table,sao leopoldo,1
bed_bath_table,itapevi,1
bed_bath_table,sao paulo,1
bed_bath_table,bom jesus dos perdoes,1
bed_bath_table,lago da pedra,1
bed_bath_table,guarulhos,1
bed_bath_table,rio de janeiro,1
bed_bath_table,rio de janeiro,2
bed_bath_table,rio de janeiro,3
bed_bath_table,vacaria,1
bed_bath_table,rio de janeiro,1
bed_bath_table,nova iguacu,1
bed_bath_table,rio de janeiro,1
bed_bath_table,sao paulo,1
bed_bath_table,rio de janeiro,1
bed_bath_table,ipojuca,1
bed_bath_table,sao paulo,2
bed_bath_table,brasilia,1
bed_bath_table,brasilia,2
bed_bath_table,guarulhos,1
bed_bath_table,barueri,1
bed_bath_table,juiz de fora,1
bed_bath_table,ribeirao,1
bed_bath_table,passo fundo,1
bed_bath_table,hortolandia,1
bed_bath_table,vicosa,1
bed_bath_table,guarulhos,1
cool_stuff,jundiai,1
computers_accessories,criciuma,1
computers_accessories,criciuma,2
bed_bath_table,indaiatuba,1
cool_stuff,corrente,1
bed_bath_table,rancharia,2
watches_gifts,maringa,1
garden_tools,crisopolis,1
fashion_underwear_beach,rio de janeiro,1
watches_gifts,guarulhos,1
watches_gifts,sao paulo,1
sports_leisure,brasilia,1
garden_tools,salvador,1
garden_tools,adamantina,1
garden_tools,belford roxo,1
watches_gifts,planalto,1
audio,rio de janeiro,1
audio,brasilia,1
audio,macae,1
health_beauty,belo horizonte,1
food_drink,cachoeiras de macacu,1
computers_accessories,curitiba,1
housewares,dois vizinhos,1
auto,porto alegre,1
sports_leisure,sao paulo,1
health_beauty,itaguacu,1
health_beauty,coari,1
health_beauty,vicosa,1
health_beauty,rio de janeiro,1
health_beauty,joao camara,1
furniture_decor,rio de janeiro,1
baby,juiz de fora,1
baby,brasilia,1
baby,brasilia,1
baby,marica,1
baby,fortaleza,1
baby,bonito,1
baby,sao paulo,1
sports_leisure,araraquara,1
sports_leisure,sao paulo,1
cool_stuff,pedralva,1
furniture_decor,maracanau,1
furniture_decor,piraju,1
furniture_decor,santo andre,1
furniture_decor,sao jose dos pinhais,1
furniture_decor,sao jose dos pinhais,1
furniture_decor,campinas,1
furniture_decor,varzea grande,1
furniture_decor,santana da vargem,1
furniture_decor,caxias do sul,1
furniture_decor,lajeado,1
furniture_decor,rio de janeiro,1
furniture_decor,barueri,1
furniture_decor,salvador,1
furniture_decor,morrinhos,1
furniture_decor,simoes filho,1
furniture_decor,piratuba,1
furniture_decor,morro agudo,1
furniture_decor,sao paulo,1
furniture_decor,herval d'oeste,1
furniture_decor,curitiba,1
furniture_decor,sete lagoas,1
furniture_decor,sao fidelis,1
furniture_decor,sao fidelis,2
computers_accessories,maringa,1
telephony,santo antonio do aracangua,1
telephony,caicara do norte,1
telephony,santo antonio de padua,1
telephony,marataizes,1
telephony,esperanca,1
consoles_games,rio de janeiro,1
computers_accessories,belo horizonte,1
drinks,rio de janeiro,1
health_beauty,sao paulo,1
furniture_decor,uba,1
bed_bath_table,rio de janeiro,1
bed_bath_table,sao paulo,1
bed_bath_table,rio de janeiro,1
bed_bath_table,ituiutaba,1
bed_bath_table,resende,4
bed_bath_table,ponte nova,1
bed_bath_table,timoteo,1
bed_bath_table,sao paulo,1
bed_bath_table,para de minas,1
auto,caxias do sul,1
sports_leisure,sao paulo,1
sports_leisure,guararapes,1
sports_leisure,santo andre,1
housewares,teresopolis,1
housewares,dias d'avila,1
bed_bath_table,brumado,1
bed_bath_table,brumado,2
small_appliances,campinas,1
small_appliances,quixeramobim,1
small_appliances,sao paulo,1
computers_accessories,serra do salitre,1
computers_accessories,santos,1
computers_accessories,campinas,1
computers_accessories,curitiba,1
computers_accessories,cascavel,1
computers_accessories,vila velha,1
computers_accessories,sao paulo,1
bed_bath_table,taiuva,1
bed_bath_table,rio grande,1
bed_bath_table,niteroi,1
bed_bath_table,novo hamburgo,1
bed_bath_table,sao paulo,1
bed_bath_table,diamantino,1
bed_bath_table,osasco,1
bed_bath_table,barra do pirai,1
bed_bath_table,carandai,1
furniture_decor,diadema,1
bed_bath_table,sao miguel do oeste,1
housewares,divinopolis,1
furniture_decor,taquarivai,1
furniture_decor,colina,1
furniture_decor,mirante do paranapanema,1
bed_bath_table,rio de janeiro,1
bed_bath_table,capitao,1
health_beauty,maua,1
health_beauty,treviso,1
bed_bath_table,itapetinga,1
bed_bath_table,marco,1
bed_bath_table,curitiba,1
bed_bath_table,sao paulo,1
bed_bath_table,maringa,1
bed_bath_table,maringa,2
bed_bath_table,rio de janeiro,1
furniture_decor,sao paulo,1
garden_tools,rio de janeiro,1
garden_tools,rio de janeiro,2
garden_tools,jundiai,1
garden_tools,barra do garcas,1
garden_tools,barra do garcas,2
garden_tools,barra do garcas,3
garden_tools,barra do garcas,4
garden_tools,barra do garcas,5
garden_tools,barra do garcas,6
auto,pocos de caldas,2
sports_leisure,sao jose dos campos,1
sports_leisure,palmas,1
sports_leisure,palmas,2
sports_leisure,maua,1
sports_leisure,itu,1
sports_leisure,peruibe,1
sports_leisure,peruibe,3
sports_leisure,peruibe,5
sports_leisure,sales,1
construction_tools_construction,cruzeiro,1
furniture_decor,santos,1
furniture_decor,santos,2
furniture_decor,rio de janeiro,1
furniture_decor,rio de janeiro,2
furniture_decor,rio de janeiro,3
bed_bath_table,rio de janeiro,1
bed_bath_table,marilia,1
bed_bath_table,monte alto,1
bed_bath_table,penedo,1
bed_bath_table,rio de janeiro,1
bed_bath_table,rio de janeiro,1
bed_bath_table,rio de janeiro,2
bed_bath_table,sao goncalo,1
bed_bath_table,santos,1
bed_bath_table,teofilo otoni,1
bed_bath_table,sao paulo,1
bed_bath_table,sao paulo,2
bed_bath_table,porto alegre,1
cool_stuff,sao paulo,1
cool_stuff,sao paulo,2
telephony,vitoria,1
cool_stuff,itajai,1
stationery,mantenopolis,1
stationery,campo grande,1
stationery,atibaia,1
stationery,salvador,1
stationery,aparecida do taboado,1
watches_gifts,jundiai,1
health_beauty,taubate,1
kitchen_dining_laundry_garden_furniture,belo horizonte,1
pet_shop,ribeirao preto,1
pet_shop,sorocaba,1
pet_shop,garibaldi,1
garden_tools,jaboatao dos guararapes,1
garden_tools,pirapora,1
pet_shop,goiania,1
party_supplies,sao paulo,1
bed_bath_table,campinas,1
bed_bath_table,extrema,1
pet_shop,guaruja,1
construction_tools_construction,sao paulo,1
construction_tools_construction,sao paulo,1
music,indianopolis,1
cool_stuff,cotia,1
cool_stuff,sorocaba,1
office_furniture,guarulhos,1
telephony,maracai,1
electronics,niteroi,1
health_beauty,sao paulo,1
watches_gifts,linhares,1
construction_tools_construction,pirapora,1
toys,potengi,1
toys,piracicaba,1
toys,cuiaba,1
toys,sao paulo,1
toys,pirassununga,1
health_beauty,herculandia,1
housewares,sao paulo,1
housewares,rio de janeiro,1
housewares,miguel calmon,1
housewares,jundiai,1
housewares,itatiba,1
housewares,itatiba,2
housewares,montes claros,1
housewares,rio de janeiro,1
housewares,sao paulo,1
housewares,rio de janeiro,1
housewares,belem,1
fixed_telephony,sao paulo,1
watches_gifts,sao paulo,1
watches_gifts,jundiai,1
watches_gifts,sao paulo,1
watches_gifts,rio de janeiro,1
perfumery,mogi das cruzes,1
perfumery,ribeirao preto,1
perfumery,sao paulo,1
perfumery,contagem,1
bed_bath_table,barra mansa,1
auto,niteroi,1
auto,sao paulo,1
auto,sao paulo,2
auto,sao paulo,3
auto,sao paulo,4
telephony,agronomica,1
computers_accessories,foz do iguacu,1
luggage_accessories,campinas,1
luggage_accessories,santos,1
books_technical,sao paulo,1
toys,belo horizonte,1
toys,recife,1
toys,sao paulo,1
toys,lauro de freitas,1
toys,natal,1
toys,rio de janeiro,1
bed_bath_table,conselheiro lafaiete,1
bed_bath_table,franca,1
bed_bath_table,caico,1
furniture_decor,sao paulo,1
housewares,sao paulo,1
toys,caceres,3
furniture_decor,brasilia,1
furniture_decor,brasilia,2
furniture_decor,brasilia,3
furniture_decor,sapucaia,1
furniture_decor,praia grande,1
furniture_decor,praia grande,2
fashion_bags_accessories,sao paulo,1
toys,manoel viana,1
bed_bath_table,maringa,1
bed_bath_table,belo horizonte,1
furniture_decor,jundiai,1
consoles_games,itajuba,1
consoles_games,campinas,1
consoles_games,ribeirao preto,1
computers_accessories,rio de janeiro,4
computers_accessories,sao roque,1
computers_accessories,sao paulo,1
computers_accessories,belo horizonte,1
computers_accessories,niteroi,1
computers_accessories,sao paulo,1
computers_accessories,rio de janeiro,1
computers_accessories,mogi das cruzes,1
computers_accessories,sao paulo,1
computers_accessories,sao jose dos campos,1
cool_stuff,santa helena de goias,1
stationery,sao bento do sul,1
stationery,hortolandia,1
telephony,sao goncalo,1
stationery,pato branco,1
auto,bage,1
kitchen_dining_laundry_garden_furniture,sao paulo,1
toys,serra talhada,1
health_beauty,cachoeira do sul,1
health_beauty,macaiba,1
computers_accessories,taubate,1
telephony,guarulhos,1
telephony,belo horizonte,1
bed_bath_table,sao paulo,1
market_place,belo horizonte,1
market_place,serra,1
health_beauty,jacarei,1
health_beauty,andorinha,1
health_beauty,guarulhos,1
health_beauty,rubiataba,1
bed_bath_table,belo horizonte,1
bed_bath_table,sao paulo,1
bed_bath_table,sao paulo,1
furniture_decor,francisco morato,1
sports_leisure,sao paulo,1
sports_leisure,sao paulo,1
auto,sao paulo,1
furniture_decor,rio de janeiro,1
furniture_decor,rio de janeiro,2
sports_leisure,sao paulo,2
sports_leisure,rio de janeiro,1
sports_leisure,alagoinhas,1
sports_leisure,chui,1
music,brasilia,1
music,santa maria de itabira,1
computers_accessories,brasilia,1
computers_accessories,sao paulo,1
housewares,ivoti,1
housewares,brasilia,1
housewares,santana de parnaiba,1
housewares,santana de parnaiba,2
housewares,santana de parnaiba,3
housewares,santana de parnaiba,4
housewares,mateus leme,1
fashion_shoes,niteroi,1
musical_instruments,itabira,1
musical_instruments,campinas,1
housewares,pocos de caldas,2
housewares,rio de janeiro,1
housewares,tatui,2
housewares,ouro branco,1
housewares,sao paulo,1
housewares,sao paulo,2
agro_industry_and_commerce,sao paulo,1
bed_bath_table,sao paulo,1
fashion_bags_accessories,eunapolis,1
toys,poa,1
stationery,jundiai,1
perfumery,londrina,1
bed_bath_table,sao paulo,1
health_beauty,sao caetano do sul,1
sports_leisure,ribeirao pires,1
perfumery,rio de janeiro,1
construction_tools_construction,nilopolis,1
fashion_male_clothing,penapolis,1
auto,boa esperanca do sul,1
bed_bath_table,seabra,1
cool_stuff,sao simao,1
cool_stuff,catalao,1
bed_bath_table,resende,1
food,sao paulo,1
food,jaua,1
food,manaus,1
food,barbacena,1
food,iraucuba,1
food,recife,1
food,pocos de caldas,1
food,teresina,1
food,primavera do leste,1
food,marataizes,1
food,santana de parnaiba,1
food,recife,1
food,recife,1
food,primavera do leste,1
food,primavera do leste,2
food,salvador,1
perfumery,sao paulo,1
pet_shop,santos,1
party_supplies,taquaritinga,1
party_supplies,fernandopolis,1
party_supplies,curitiba,1
auto,glicerio,1
auto,sao paulo,1
auto,palma sola,1
stationery,itapevi,1
stationery,itapevi,2
luggage_accessories,pedro de toledo,1
health_beauty,viamao,1
sports_leisure,aracuai,1
sports_leisure,sao paulo,1
bed_bath_table,sao paulo,1
bed_bath_table,curitiba,1
bed_bath_table,sao paulo,1
bed_bath_table,rio de janeiro,1
luggage_accessories,rio claro,1
luggage_accessories,rio claro,2
luggage_accessories,rio claro,3
luggage_accessories,porto alegre,1
luggage_accessories,canoas,1
luggage_accessories,maceio,1
luggage_accessories,belo horizonte,1
baby,sao paulo,1
bed_bath_table,sao bernardo do campo,1
auto,sao paulo,1
sports_leisure,sao paulo,1
sports_leisure,sao paulo,2
auto,sao paulo,1
bed_bath_table,tres rios,1
health_beauty,sao joao de meriti,1
health_beauty,sao paulo,1
health_beauty,curitiba,1
health_beauty,sao paulo,1
health_beauty,belo horizonte,1
health_beauty,guarulhos,1
health_beauty,brasilia,1
health_beauty,sao paulo,1
health_beauty,recife,1
health_beauty,guarei,1
health_beauty,belo horizonte,1
health_beauty,sao paulo,1
health_beauty,taubate,1
health_beauty,santo antonio de jesus,1
health_beauty,brasilia,1
health_beauty,teresina,1
health_beauty,carmopolis de minas,1
food_drink,arapongas,1
food_drink,carapicuiba,1
food_drink,sao paulo,1
food_drink,sao paulo,2
food_drink,guarulhos,1
auto,mutuipe,1
bed_bath_table,sao paulo,1
sports_leisure,guaruja,1
sports_leisure,brasilia,1
sports_leisure,marilandia,1
bed_bath_table,pelotas,1
health_beauty,picos,1
health_beauty,ribeirao pires,1
housewares,santa teresinha,1
housewares,rio de janeiro,1
housewares,floriano,1
toys,campinas,1
bed_bath_table,rio de janeiro,1
bed_bath_table,mogi mirim,1
bed_bath_table,guarulhos,1
musical_instruments,belem,1
telephony,sao paulo,1
telephony,passo de camaragibe,1
electronics,rio de janeiro,1
electronics,curitiba,1
consoles_games,natal,1
furniture_decor,bauru,1
health_beauty,rio de janeiro,1
sports_leisure,sao lourenco,1
bed_bath_table,rio de janeiro,1
books_technical,sao bernardo do campo,1
books_technical,abaetetuba,1
books_technical,brasilia,1
books_technical,sertaozinho,1
fixed_telephony,sao paulo,1
sports_leisure,santo andre,1
cool_stuff,guaruja,1
health_beauty,vitoria de santo antao,1
health_beauty,vitoria de santo antao,2
health_beauty,vitoria de santo antao,3
health_beauty,luziania,1
fashion_bags_accessories,ipojuca,1
perfumery,cosmopolis,1
computers_accessories,tres pontas,1
furniture_decor,sao paulo,2
auto,rio de janeiro,1
watches_gifts,rio de janeiro,1
housewares,socorro,1
housewares,santo andre,1
housewares,niteroi,1
housewares,mafra,1
housewares,santos,1
sports_leisure,rio negrinho,1
housewares,mococa,1
furniture_decor,rio de janeiro,1
telephony,votorantim,1
telephony,sao bernardo do campo,1
bed_bath_table,goiania,1
health_beauty,pelotas,2
toys,feira de santana,1
toys,sao paulo,1
toys,sao paulo,3
toys,itubera,1
toys,contagem,1
watches_gifts,sao paulo,1
watches_gifts,niteroi,1
watches_gifts,limeira,1
watches_gifts,niteroi,1
watches_gifts,juiz de fora,1
watches_gifts,aracaju,1
watches_gifts,sao paulo,1
watches_gifts,natal,1
watches_gifts,itapetinga,1
watches_gifts,guarulhos,1
watches_gifts,sao jose de uba,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,1
watches_gifts,cordeiro,1
watches_gifts,sao goncalo,1
watches_gifts,rio de janeiro,1
watches_gifts,uberaba,1
watches_gifts,rio de janeiro,1
watches_gifts,sao luis,1
watches_gifts,fortaleza,1
watches_gifts,sao goncalo,1
watches_gifts,rio de janeiro,1
watches_gifts,sao bernardo do campo,1
watches_gifts,jatai,1
watches_gifts,vicosa,1
watches_gifts,resende,1
watches_gifts,concordia,1
watches_gifts,palmeiras de goias,1
watches_gifts,sao goncalo,1
watches_gifts,almirante tamandare,1
watches_gifts,rio de janeiro,1
watches_gifts,carmo da cachoeira,1
watches_gifts,rio de janeiro,2
watches_gifts,curitiba,1
watches_gifts,maua,1
watches_gifts,brasilia,1
watches_gifts,sao jose do rio preto,1
watches_gifts,sao jose dos campos,1
watches_gifts,rio de janeiro,1
watches_gifts,fortaleza,1
watches_gifts,sao paulo,1
watches_gifts,salvador,1
watches_gifts,santo andre,1
watches_gifts,pelotas,1
watches_gifts,santa barbara d'oeste,1
watches_gifts,sao paulo,1
watches_gifts,guarulhos,1
watches_gifts,pirajui,1
watches_gifts,sao bernardo do campo,1
watches_gifts,montenegro,1
watches_gifts,sao paulo,1
watches_gifts,aragoiania,1
watches_gifts,goiania,1
watches_gifts,sao paulo,1
watches_gifts,sao vicente,1
watches_gifts,rio de janeiro,1
watches_gifts,ouro fino,1
watches_gifts,sao paulo,1
watches_gifts,bento goncalves,1
watches_gifts,rio de janeiro,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,2
watches_gifts,cariacica,1
watches_gifts,campinas,1
watches_gifts,sao paulo,1
watches_gifts,salvador,1
watches_gifts,salvador,2
watches_gifts,cuiaba,1
watches_gifts,santo andre,1
watches_gifts,recife,1
watches_gifts,queimados,1
watches_gifts,cachoeira dourada,1
watches_gifts,correia pinto,1
watches_gifts,salvador,1
watches_gifts,cachoeiro de itapemirim,1
watches_gifts,sao paulo,1
watches_gifts,itajai,1
watches_gifts,salvador,1
watches_gifts,pocos de caldas,1
watches_gifts,itabira,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,2
watches_gifts,rio de janeiro,3
watches_gifts,taquaritinga,1
watches_gifts,londrina,1
watches_gifts,belo horizonte,1
watches_gifts,recife,1
watches_gifts,queimados,1
watches_gifts,queimados,2
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,2
watches_gifts,limeira,1
watches_gifts,belo horizonte,1
watches_gifts,angatuba,1
watches_gifts,sao paulo,1
watches_gifts,brasilia,1
watches_gifts,brasilia,1
watches_gifts,guarulhos,1
watches_gifts,sao paulo,1
watches_gifts,piuma,1
watches_gifts,campinas,1
watches_gifts,brasilia,1
watches_gifts,embu das artes,1
watches_gifts,lagoa santa,1
watches_gifts,pitangueiras,1
watches_gifts,embu das artes,1
watches_gifts,sao joao de meriti,1
watches_gifts,sao paulo,1
watches_gifts,rio de janeiro,1
watches_gifts,sao paulo,1
watches_gifts,rio de janeiro,1
watches_gifts,sao paulo,1
watches_gifts,sanclerlandia,1
watches_gifts,presidente prudente,1
watches_gifts,contagem,1
watches_gifts,santo andre,1
watches_gifts,petropolis,1
watches_gifts,recife,1
watches_gifts,itapetininga,1
watches_gifts,belo horizonte,1
watches_gifts,campo grande,1
watches_gifts,guarulhos,1
watches_gifts,guarulhos,2
watches_gifts,ribeirao preto,1
watches_gifts,rio de janeiro,1
watches_gifts,sao goncalo,1
watches_gifts,varzea grande,1
watches_gifts,sao paulo,1
watches_gifts,campina grande,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,1
watches_gifts,tres rios,1
watches_gifts,mogi-guacu,1
watches_gifts,curitiba,1
watches_gifts,sao pedro da aldeia,1
watches_gifts,sao paulo,1
watches_gifts,santo andre,1
watches_gifts,seropedica,1
watches_gifts,blumenau,1
watches_gifts,rio de janeiro,1
watches_gifts,passo fundo,1
watches_gifts,niteroi,1
watches_gifts,campinas,1
watches_gifts,sao paulo,1
watches_gifts,belo horizonte,1
watches_gifts,sao paulo,1
watches_gifts,sao miguel,1
watches_gifts,belo horizonte,1
watches_gifts,salvador,1
watches_gifts,votorantim,1
watches_gifts,duque de caxias,1
watches_gifts,duque de caxias,2
watches_gifts,duque de caxias,3
watches_gifts,duque de caxias,4
watches_gifts,duque de caxias,5
watches_gifts,mairinque,1
watches_gifts,sao jose dos campos,1
watches_gifts,sao paulo,1
watches_gifts,valinhos,1
watches_gifts,juiz de fora,1
watches_gifts,fortaleza,1
watches_gifts,anapolis,1
watches_gifts,sao paulo,1
watches_gifts,belo horizonte,1
watches_gifts,sao joao de meriti,1
watches_gifts,sao paulo,1
watches_gifts,passa quatro,1
watches_gifts,paulista,1
watches_gifts,hortolandia,1
watches_gifts,niteroi,1
watches_gifts,bambui,1
watches_gifts,salvador,1
watches_gifts,brejetuba,1
watches_gifts,mogi das cruzes,1
watches_gifts,caridade,1
watches_gifts,palotina,1
watches_gifts,sao paulo,1
watches_gifts,salvador,1
watches_gifts,brasilia,1
watches_gifts,belem,1
watches_gifts,paicandu,1
watches_gifts,natal,1
watches_gifts,bom despacho,1
watches_gifts,mogi das cruzes,1
watches_gifts,florianopolis,1
watches_gifts,rio de janeiro,1
watches_gifts,belo horizonte,1
watches_gifts,mogi das cruzes,1
watches_gifts,massape,1
watches_gifts,ribeirao pires,1
watches_gifts,rio de janeiro,1
watches_gifts,sao paulo,1
watches_gifts,piracicaba,1
watches_gifts,sao sebastiao,1
watches_gifts,sao jose,1
watches_gifts,porto alegre,1
watches_gifts,juiz de fora,1
watches_gifts,sao bernardo do campo,1
watches_gifts,sao goncalo,1
watches_gifts,belo horizonte,1
watches_gifts,niteroi,1
watches_gifts,uberlandia,1
watches_gifts,sao paulo,1
watches_gifts,votorantim,1
watches_gifts,belo horizonte,1
watches_gifts,serrita,1
watches_gifts,descalvado,1
watches_gifts,porto alegre,1
watches_gifts,vila velha,1
watches_gifts,paulista,3
watches_gifts,sao paulo,1
watches_gifts,divinopolis,1
watches_gifts,duque de caxias,1
watches_gifts,minas novas,1
watches_gifts,sao goncalo,1
watches_gifts,camacari,1
watches_gifts,camacari,2
watches_gifts,camacari,3
watches_gifts,sao paulo,1
watches_gifts,criciuma,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,1
watches_gifts,sao joao del rei,1
watches_gifts,itapetinga,1
watches_gifts,parnamirim,1
watches_gifts,iracemapolis,1
watches_gifts,dourados,1
watches_gifts,contagem,1
watches_gifts,sao jose dos campos,1
watches_gifts,itupeva,1
watches_gifts,jaguare,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,1
watches_gifts,jundiai,1
watches_gifts,teofilo otoni,1
watches_gifts,sao jose do rio preto,1
watches_gifts,sao paulo,1
watches_gifts,feira de santana,1
watches_gifts,maua,1
watches_gifts,navegantes,1
watches_gifts,ibiraci,1
watches_gifts,paulinia,1
watches_gifts,juiz de fora,1
watches_gifts,penha,1
watches_gifts,niteroi,1
watches_gifts,betim,1
watches_gifts,coronel pacheco,1
watches_gifts,anapolis,1
watches_gifts,nova friburgo,1
watches_gifts,lauro de freitas,2
watches_gifts,medianeira,1
watches_gifts,franca,1
watches_gifts,sao paulo,1
watches_gifts,goiania,1
watches_gifts,sao goncalo,1
watches_gifts,rio de janeiro,1
watches_gifts,picos,1
watches_gifts,sao paulo,1
watches_gifts,rio de janeiro,1
watches_gifts,santana,1
watches_gifts,guarapuava,1
watches_gifts,varginha,1
watches_gifts,rio de janeiro,1
watches_gifts,rio de janeiro,2
watches_gifts,guarulhos,1
watches_gifts,sao paulo,1
watches_gifts,rio de janeiro,1
watches_gifts,caratinga,1
watches_gifts,rio de janeiro,1
watches_gifts,macae,1
watches_gifts,cacoal,1
watches_gifts,guaruja,1
watches_gifts,ubatuba,1
watches_gifts,goiania,1
watches_gifts,amaraji,1
watches_gifts,curitiba,1
watches_gifts,sao paulo,1
watches_gifts,brasilia,1
watches_gifts,goiania,1
watches_gifts,belo horizonte,1
watches_gifts,sao paulo,1
watches_gifts,cajamar,1
watches_gifts,sao paulo,1
watches_gifts,maceio,1
watches_gifts,sao paulo,1
watches_gifts,goiania,1
watches_gifts,salvador,1
watches_gifts,salesopolis,1
watches_gifts,sao paulo,1
watches_gifts,rio de janeiro,1
watches_gifts,curitiba,1
watches_gifts,maceio,1
watches_gifts,sao bernardo do campo,1
watches_gifts,matias barbosa,1
watches_gifts,rio de janeiro,1
watches_gifts,natividade,1
watches_gifts,quirinopolis,1
watches_gifts,araras,1
watches_gifts,duque de caxias,1
watches_gifts,campinas,1
watches_gifts,barueri,1
watches_gifts,marilia,1
watches_gifts,niteroi,1
watches_gifts,maua,1
watches_gifts,angra dos reis,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,1
watches_gifts,nova iguacu,1
watches_gifts,divinopolis,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,2
watches_gifts,sao paulo,3
watches_gifts,sao paulo,4
watches_gifts,sao paulo,5
watches_gifts,franca,1
watches_gifts,sao paulo,1
watches_gifts,rio do sul,1
watches_gifts,sao jose dos pinhais,1
bed_bath_table,brasilia,1
bed_bath_table,brasilia,2
bed_bath_table,sao paulo,1
toys,bacabal,1
toys,rio de janeiro,1
bed_bath_table,matias barbosa,1
bed_bath_table,praia grande,1
bed_bath_table,rio de janeiro,1
bed_bath_table,jundiai,1
bed_bath_table,belo horizonte,1
bed_bath_table,guarulhos,1
bed_bath_table,sao paulo,1
bed_bath_table,pinheiral,1
bed_bath_table,poa,1
bed_bath_table,poa,2
bed_bath_table,mafra,1
bed_bath_table,porto alegre,1
bed_bath_table,rio de janeiro,1
bed_bath_table,jatai,1
bed_bath_table,rio de janeiro,1
bed_bath_table,belo horizonte,1
bed_bath_table,porto alegre,1
bed_bath_table,sao jose,1
telephony,sao paulo,1
telephony,ribeirao das neves,1
cool_stuff,sao jose dos campos,1
party_supplies,brusque,1
pet_shop,rio verde,1
pet_shop,nova prata,1
pet_shop,paulista,1
pet_shop,guararapes,1
pet_shop,cedro do abaete,1
pet_shop,otacilio costa,1
sports_leisure,rio de janeiro,1
sports_leisure,rio de janeiro,2
watches_gifts,avare,1
home_confort,teofilo otoni,1
pet_shop,sao paulo,1
pet_shop,gaucha do norte,2
toys,mineiros,1
toys,joinville,1
toys,brasilia,1
toys,niteroi,1
toys,rio de janeiro,2
toys,petropolis,2
toys,sao paulo,1
toys,itupeva,1
telephony,aguas da prata,1
watches_gifts,mogi das cruzes,1
watches_gifts,sao paulo,1
sports_leisure,florianopolis,1
sports_leisure,florianopolis,2
auto,rio de janeiro,1
auto,santo andre,1
auto,ananindeua,1
auto,recife,1
consoles_games,itaquaquecetuba,1
health_beauty,santa maria da vitoria,1
health_beauty,niteroi,1
health_beauty,reriutaba,1
telephony,santo angelo,1
telephony,paragominas,1
telephony,guanambi,1
telephony,rio de janeiro,1
telephony,belo horizonte,1
telephony,novo oriente,1
telephony,cachoeiro de itapemirim,1
telephony,sao paulo,1
telephony,manhuacu,1
telephony,tangua,1
telephony,pedra branca,1
telephony,balneario picarras,1
telephony,ponta grossa,1
telephony,sao carlos,1
telephony,itajai,1
telephony,araraquara,1
telephony,sao paulo,1
telephony,caete,1
telephony,sao paulo,1
telephony,sao paulo,1
telephony,belo horizonte,1
telephony,santo andre,1
telephony,irece,1
telephony,feira de santana,1
telephony,salgueiro,1
telephony,pinheiros,1
telephony,mutum,1
telephony,camacari,1
telephony,franco da rocha,1
telephony,recife,1
telephony,astorga,1
telephony,serra,1
telephony,itaborai,1
